都道府県名,年,国籍,年間訪問者数,第1四半期,第2四半期,第3四半期,第4四半期
大分県,2014,インドネシア,311,311,0,0,0
大分県,2014,インド,594,0,305,0,289
大分県,2014,英国,0,0,0,0,0
大分県,2014,フランス,1463,0,360,743,360
大分県,2014,ドイツ,1460,163,742,353,202
大分県,2014,ロシア,876,0,228,648,0
大分県,2014,カナダ,2065,386,609,401,669
大分県,2014,米国,4847,0,1307,1120,2420
大分県,2014,オーストラリア,2767,1193,450,0,1124
大分県,2015,韓国,485631,151759,95090,97730,141052
大分県,2015,中国,64136,15059,13049,17220,18808
大分県,2015,台湾,135492,35681,33841,33616,32354
大分県,2015,香港,67333,9314,10157,21262,26600
大分県,2015,ベトナム,1537,710,0,0,827
大分県,2015,タイ,27776,5228,7198,6621,8729
大分県,2015,シンガポール,9355,1671,854,545,6285
大分県,2015,マレーシア,777,0,302,0,475
大分県,2015,フィリピン,542,289,0,253,0
大分県,2015,インドネシア,788,0,0,0,788
大分県,2015,インド,0,0,0,0,0
大分県,2015,英国,1967,674,0,437,856
大分県,2015,フランス,1148,284,0,449,415
大分県,2015,ドイツ,2435,0,1363,1072,0
大分県,2015,スペイン,957,280,141,319,217
大分県,2015,イタリア,1207,0,235,544,428
大分県,2015,ロシア,222,0,107,115,0
大分県,2015,カナダ,2431,525,710,356,840
大分県,2015,米国,6791,1758,783,1678,2572
大分県,2015,オーストラリア,1500,0,901,0,599
大分県,2016,韓国,572279,235413,58353,111633,166880
大分県,2016,中国,61611,21098,9268,16141,15104
大分県,2016,台湾,118184,35455,18169,27272,37288
大分県,2016,香港,66446,19577,4966,12835,29068
大分県,2016,ベトナム,3945,1049,0,1898,998
大分県,2016,タイ,23607,7511,3769,3331,8996
大分県,2016,シンガポール,6257,777,963,0,4517
大分県,2016,マレーシア,1969,361,761,269,578
大分県,2016,フィリピン,1179,0,563,616,0
大分県,2016,インドネシア,822,355,467,0,0
大分県,2016,インド,148,148,0,0,0
大分県,2016,英国,1391,0,0,437,954
大分県,2016,フランス,3036,1066,1071,0,899
大分県,2016,ドイツ,2775,0,792,778,1205
大分県,2016,スペイン,783,160,0,359,264
大分県,2016,イタリア,1198,731,146,0,321
大分県,2016,ロシア,234,0,104,0,130
大分県,2016,カナダ,3535,1196,403,0,1936
大分県,2016,米国,5285,0,1421,1224,2640
大分県,2016,オーストラリア,533,0,533,0,0
大分県,2017,韓国,754703,236532,152331,135492,230348
大分県,2017,中国,103978,27852,27357,17396,31373
大分県,2017,台湾,150261,41267,40577,37954,30463
大分県,2017,香港,118350,27154,36201,26828,28167
大分県,2017,ベトナム,0,0,0,0,0
大分県,2017,タイ,18162,8159,7826,675,1502
大分県,2017,シンガポール,8347,2369,3494,666,1818
大分県,2017,マレーシア,874,0,874,0,0
大分県,2017,フィリピン,3707,897,2126,0,684
大分県,2017,インドネシア,3218,472,695,0,2051
大分県,2017,インド,0,0,0,0,0
大分県,2017,英国,1931,448,0,969,514
大分県,2017,フランス,3806,1119,1612,1075,0
大分県,2017,ドイツ,2514,0,422,844,1248
大分県,2017,スペイン,2146,155,578,845,568
大分県,2017,イタリア,468,111,188,0,169
大分県,2017,ロシア,175,0,0,0,175
大分県,2017,カナダ,1996,445,513,0,1038
大分県,2017,米国,7633,1175,1604,3407,1447
大分県,2017,オーストラリア,3194,0,1238,503,1453
大分県,2018,韓国,777875,265470,171989,153401,187015
大分県,2018,中国,84609,25958,15367,26840,16444
大分県,2018,台湾,201054,46002,55218,52596,47238
大分県,2018,香港,116650,25979,30342,27693,32636
大分県,2018,ベトナム,2684,0,1711,973,0
大分県,2018,タイ,18389,2920,7236,1171,7062
大分県,2018,シンガポール,9850,1579,2339,822,5110
大分県,2018,マレーシア,772,0,0,340,432
大分県,2018,フィリピン,1943,368,440,590,545
大分県,2018,インドネシア,2105,471,173,531,930
大分県,2018,インド,0,0,0,0,0
大分県,2018,英国,564,0,134,0,430
大分県,2018,フランス,2892,738,1152,582,420
大分県,2018,ドイツ,2869,423,1124,518,804
大分県,2018,スペイン,431,0,0,0,431
大分県,2018,イタリア,1028,590,438,0,0
大分県,2018,ロシア,684,0,284,0,400
大分県,2018,カナダ,2221,0,799,523,899
大分県,2018,米国,10416,727,5000,1700,2989
大分県,2018,オーストラリア,3187,338,967,296,1586
大分県,2019,韓国,466313,242722,143590,49574,30427
大分県,2019,中国,103336,25867,26181,23331,27957
大分県,2019,台湾,209369,53639,57708,46861,51161
大分県,2019,香港,136728,28038,33302,37217,38171
大分県,2019,ベトナム,1294,0,289,332,673
大分県,2019,タイ,21623,4358,7181,2473,7611
大分県,2019,シンガポール,8880,860,1824,369,5827
大分県,2019,マレーシア,8695,1785,2281,1480,3149
大分県,2019,フィリピン,3505,1574,953,0,978
大分県,2019,インドネシア,631,97,186,0,348
大分県,2019,インド,0,0,0,0,0
大分県,2019,英国,12147,233,1668,240,10006
大分県,2019,フランス,4295,134,1235,625,2301
大分県,2019,ドイツ,3298,1284,1085,283,646
大分県,2019,スペイン,240,0,0,80,160
大分県,2019,イタリア,857,442,219,0,196
大分県,2019,ロシア,531,0,0,531,0
大分県,2019,カナダ,5125,0,2011,1111,2003
大分県,2019,米国,6789,889,2417,593,2890
大分県,2019,オーストラリア,7845,730,1452,899,4764
宮崎県,2012,韓国,7509,2517,0,4298,694
宮崎県,2012,中国,1937,649,935,353,0
宮崎県,2012,台湾,4709,916,1195,1830,768
宮崎県,2012,香港,2854,234,801,916,903
宮崎県,2012,タイ,771,0,272,499,0
宮崎県,2012,シンガポール,0,0,0,0,0
宮崎県,2012,マレーシア,0,0,0,0,0
宮崎県,2012,インド,0,0,0,0,0
宮崎県,2012,英国,207,0,0,207,0
宮崎県,2012,フランス,0,0,0,0,0
宮崎県,2012,ドイツ,373,0,0,216,157
宮崎県,2012,ロシア,0,0,0,0,0
宮崎県,2012,カナダ,1117,438,423,256,0
宮崎県,2012,米国,1975,937,556,0,482
宮崎県,2012,オーストラリア,341,0,0,0,341
宮崎県,2013,韓国,6100,1129,830,2989,1152
宮崎県,2013,中国,3518,267,0,1794,1457
宮崎県,2013,台湾,4468,665,461,935,2407
宮崎県,2013,香港,5199,0,3390,429,1380
宮崎県,2013,タイ,1084,660,424,0,0
宮崎県,2013,シンガポール,1148,0,358,0,790
宮崎県,2013,マレーシア,900,0,399,501,0
宮崎県,2013,インド,0,0,0,0,0
宮崎県,2013,英国,481,0,0,234,247
宮崎県,2013,フランス,189,189,0,0,0
宮崎県,2013,ドイツ,388,0,157,0,231
宮崎県,2013,ロシア,504,0,0,128,376
宮崎県,2013,カナダ,546,0,0,0,546
宮崎県,2013,米国,1696,516,287,252,641
宮崎県,2013,オーストラリア,631,0,373,258,0
宮崎県,2014,韓国,4231,1378,0,1860,993
宮崎県,2014,中国,1776,0,0,0,1776
宮崎県,2014,台湾,9234,2336,1514,2719,2665
宮崎県,2014,香港,3539,0,662,2077,800
宮崎県,2014,ベトナム,0,0,0,0,0
宮崎県,2014,タイ,1416,0,0,0,1416
宮崎県,2014,シンガポール,1676,0,0,0,1676
宮崎県,2014,マレーシア,0,0,0,0,0
宮崎県,2014,フィリピン,1474,691,0,0,783
宮崎県,2014,インドネシア,271,0,271,0,0
宮崎県,2014,インド,0,0,0,0,0
宮崎県,2014,英国,300,0,300,0,0
宮崎県,2014,フランス,732,0,0,372,360
宮崎県,2014,ドイツ,186,0,186,0,0
宮崎県,2014,ロシア,609,177,0,432,0
宮崎県,2014,カナダ,601,0,0,601,0
宮崎県,2014,米国,1739,529,0,0,1210
宮崎県,2014,オーストラリア,562,0,0,0,562
宮崎県,2015,韓国,7273,2923,654,1051,2645
宮崎県,2015,中国,7443,1205,0,3229,3009
宮崎県,2015,台湾,28069,3641,8702,6360,9366
宮崎県,2015,香港,7863,0,2902,1636,3325
宮崎県,2015,ベトナム,0,0,0,0,0
宮崎県,2015,タイ,1200,0,1200,0,0
宮崎県,2015,シンガポール,0,0,0,0,0
宮崎県,2015,マレーシア,302,0,302,0,0
宮崎県,2015,フィリピン,438,0,438,0,0
宮崎県,2015,インドネシア,233,233,0,0,0
宮崎県,2015,インド,0,0,0,0,0
宮崎県,2015,英国,428,0,0,0,428
宮崎県,2015,フランス,1148,284,0,449,415
宮崎県,2015,ドイツ,0,0,0,0,0
宮崎県,2015,スペイン,0,0,0,0,0
宮崎県,2015,イタリア,143,0,0,0,143
宮崎県,2015,ロシア,116,0,0,0,116
宮崎県,2015,カナダ,355,0,355,0,0
宮崎県,2015,米国,2700,879,783,671,367
宮崎県,2015,オーストラリア,1042,591,451,0,0
宮崎県,2016,韓国,12907,4173,3284,4059,1391
宮崎県,2016,中国,3160,0,1030,1242,888
宮崎県,2016,台湾,27020,7464,1069,8081,10406
宮崎県,2016,香港,20122,3559,3311,5501,7751
宮崎県,2016,ベトナム,0,0,0,0,0
宮崎県,2016,タイ,3797,0,2512,0,1285
宮崎県,2016,シンガポール,1540,0,963,577,0
宮崎県,2016,マレーシア,0,0,0,0,0
宮崎県,2016,フィリピン,0,0,0,0,0
宮崎県,2016,インドネシア,0,0,0,0,0
宮崎県,2016,インド,328,0,0,328,0
宮崎県,2016,英国,437,0,0,437,0
宮崎県,2016,フランス,939,0,0,489,450
宮崎県,2016,ドイツ,0,0,0,0,0
宮崎県,2016,スペイン,359,0,0,359,0
宮崎県,2016,イタリア,306,0,146,0,160
宮崎県,2016,ロシア,0,0,0,0,0
宮崎県,2016,カナダ,887,0,403,0,484
宮崎県,2016,米国,3908,353,947,408,2200
宮崎県,2016,オーストラリア,2797,0,533,949,1315
宮崎県,2017,韓国,11775,1720,2532,3204,4319
宮崎県,2017,中国,15268,2142,2104,8698,2324
宮崎県,2017,台湾,25486,2879,8115,4338,10154
宮崎県,2017,香港,24014,5431,2263,2236,14084
宮崎県,2017,ベトナム,0,0,0,0,0
宮崎県,2017,タイ,0,0,0,0,0
宮崎県,2017,シンガポール,2329,0,2329,0,0
宮崎県,2017,マレーシア,437,0,437,0,0
宮崎県,2017,フィリピン,363,0,0,363,0
宮崎県,2017,インドネシア,3117,0,0,383,2734
宮崎県,2017,インド,412,0,227,0,185
宮崎県,2017,英国,2473,448,0,484,1541
宮崎県,2017,フランス,373,373,0,0,0
宮崎県,2017,ドイツ,416,0,0,0,416
宮崎県,2017,スペイン,862,0,578,0,284
宮崎県,2017,イタリア,188,0,188,0,0
宮崎県,2017,ロシア,0,0,0,0,0
宮崎県,2017,カナダ,1855,1336,0,0,519
宮崎県,2017,米国,4173,0,0,1278,2895
宮崎県,2017,オーストラリア,2180,0,0,0,2180
宮崎県,2018,韓国,61698,19879,13374,15553,12892
宮崎県,2018,中国,8376,711,1988,1756,3921
宮崎県,2018,台湾,49287,11660,12935,12453,12239
宮崎県,2018,香港,44316,6698,12630,11089,13899
宮崎県,2018,ベトナム,802,0,0,0,802
宮崎県,2018,タイ,3423,421,782,543,1677
宮崎県,2018,シンガポール,3186,307,1052,139,1688
宮崎県,2018,マレーシア,0,0,0,0,0
宮崎県,2018,フィリピン,885,277,608,0,0
宮崎県,2018,インドネシア,939,298,0,241,400
宮崎県,2018,インド,1812,0,1812,0,0
宮崎県,2018,英国,957,0,665,0,292
宮崎県,2018,フランス,1918,922,342,514,140
宮崎県,2018,ドイツ,791,141,297,251,102
宮崎県,2018,スペイン,0,0,0,0,0
宮崎県,2018,イタリア,590,590,0,0,0
宮崎県,2018,ロシア,0,0,0,0,0
宮崎県,2018,カナダ,740,0,592,148,0
宮崎県,2018,米国,2514,486,1461,408,159
宮崎県,2018,オーストラリア,775,0,158,0,617
宮崎県,2019,韓国,36098,15814,9330,5574,5380
宮崎県,2019,中国,10122,1968,4076,1980,2098
宮崎県,2019,台湾,41828,9511,13075,11338,7904
宮崎県,2019,香港,49255,9698,13617,12475,13465
宮崎県,2019,ベトナム,382,382,0,0,0
宮崎県,2019,タイ,1332,170,359,0,803
宮崎県,2019,シンガポール,2549,0,663,136,1750
宮崎県,2019,マレーシア,2964,0,228,0,2736
宮崎県,2019,フィリピン,0,0,0,0,0
宮崎県,2019,インドネシア,243,0,0,0,243
宮崎県,2019,インド,0,0,0,0,0
宮崎県,2019,英国,1504,339,0,873,292
宮崎県,2019,フランス,447,0,331,0,116
宮崎県,2019,ドイツ,1689,0,540,1012,137
宮崎県,2019,スペイン,309,0,309,0,0
宮崎県,2019,イタリア,342,146,0,196,0
宮崎県,2019,ロシア,531,0,0,531,0
宮崎県,2019,カナダ,687,0,524,0,163
宮崎県,2019,米国,3731,1034,1329,0,1368
宮崎県,2019,オーストラリア,915,0,386,529,0
鹿児島県,2012,韓国,7649,2158,2781,1322,1388
鹿児島県,2012,中国,3009,974,935,706,394
鹿児島県,2012,台湾,9704,687,2091,4879,2047
鹿児島県,2012,香港,6307,1640,1335,1526,1806
鹿児島県,2012,タイ,272,0,272,0,0
鹿児島県,2012,シンガポール,184,0,0,184,0
鹿児島県,2012,マレーシア,0,0,0,0,0
鹿児島県,2012,インド,0,0,0,0,0
鹿児島県,2012,英国,1577,205,0,413,959
鹿児島県,2012,フランス,1868,0,720,678,470
鹿児島県,2012,ドイツ,576,263,0,0,313
鹿児島県,2012,ロシア,0,0,0,0,0
鹿児島県,2012,カナダ,2886,0,1481,511,894
鹿児島県,2012,米国,4002,1171,1390,1441,0
鹿児島県,2012,オーストラリア,1817,551,583,342,341
鹿児島県,2013,韓国,12339,4518,3734,1495,2592
鹿児島県,2013,中国,5236,0,1003,3140,1093
鹿児島県,2013,台湾,18759,1663,921,9354,6821
鹿児島県,2013,香港,12406,331,4931,3005,4139
鹿児島県,2013,タイ,2009,330,849,830,0
鹿児島県,2013,シンガポール,3051,0,1075,0,1976
鹿児島県,2013,マレーシア,863,0,399,0,464
鹿児島県,2013,インド,220,0,0,0,220
鹿児島県,2013,英国,2081,384,267,937,493
鹿児島県,2013,フランス,3171,189,1020,550,1412
鹿児島県,2013,ドイツ,1334,0,472,168,694
鹿児島県,2013,ロシア,916,107,155,128,526
鹿児島県,2013,カナダ,2350,231,465,836,818
鹿児島県,2013,米国,4777,1547,574,2015,641
鹿児島県,2013,オーストラリア,1185,248,373,258,306
鹿児島県,2014,韓国,8368,2297,799,2790,2482
鹿児島県,2014,中国,7729,1702,2145,3527,355
鹿児島県,2014,台湾,17659,5839,3785,2039,5996
鹿児島県,2014,香港,7616,1201,662,4153,1600
鹿児島県,2014,ベトナム,1242,0,0,0,1242
鹿児島県,2014,タイ,3529,698,0,0,2831
鹿児島県,2014,シンガポール,4940,918,2041,305,1676
鹿児島県,2014,マレーシア,218,0,0,218,0
鹿児島県,2014,フィリピン,0,0,0,0,0
鹿児島県,2014,インドネシア,271,0,271,0,0
鹿児島県,2014,インド,195,195,0,0,0
鹿児島県,2014,英国,2930,568,599,1145,618
鹿児島県,2014,フランス,3198,273,1079,1486,360
鹿児島県,2014,ドイツ,1868,0,557,705,606
鹿児島県,2014,ロシア,216,0,0,216,0
鹿児島県,2014,カナダ,2588,772,1014,802,0
鹿児島県,2014,米国,6426,2647,2614,560,605
鹿児島県,2014,オーストラリア,1988,0,450,414,1124
鹿児島県,2015,韓国,36004,11936,5452,6568,12048
鹿児島県,2015,中国,19242,3012,4078,5381,6771
鹿児島県,2015,台湾,44432,11651,13536,8177,11068
鹿児島県,2015,香港,28124,0,11607,6542,9975
鹿児島県,2015,ベトナム,979,0,979,0,0
鹿児島県,2015,タイ,2999,0,1200,552,1247
鹿児島県,2015,シンガポール,2970,0,854,545,1571
鹿児島県,2015,マレーシア,1044,0,603,441,0
鹿児島県,2015,フィリピン,1752,866,0,0,886
鹿児島県,2015,インドネシア,998,233,371,0,394
鹿児島県,2015,インド,0,0,0,0,0
鹿児島県,2015,英国,1102,674,0,0,428
鹿児島県,2015,フランス,5982,284,4418,449,831
鹿児島県,2015,ドイツ,2030,283,1363,0,384
鹿児島県,2015,スペイン,1636,0,563,638,435
鹿児島県,2015,イタリア,1194,0,118,363,713
鹿児島県,2015,ロシア,0,0,0,0,0
鹿児島県,2015,カナダ,3300,262,1065,713,1260
鹿児島県,2015,米国,4597,586,1566,1343,1102
鹿児島県,2015,オーストラリア,2508,1181,901,426,0
鹿児島県,2016,韓国,42344,14605,6315,4736,16688
鹿児島県,2016,中国,31174,5754,9268,9933,6219
鹿児島県,2016,台湾,44318,13062,6413,10101,14742
鹿児島県,2016,香港,38183,5339,8277,11002,13565
鹿児島県,2016,ベトナム,2047,1049,0,0,998
鹿児島県,2016,タイ,4928,1073,0,0,3855
鹿児島県,2016,シンガポール,3974,0,963,0,3011
鹿児島県,2016,マレーシア,0,0,0,0,0
鹿児島県,2016,フィリピン,563,0,563,0,0
鹿児島県,2016,インドネシア,3916,710,467,0,2739
鹿児島県,2016,インド,0,0,0,0,0
鹿児島県,2016,英国,4139,439,917,875,1908
鹿児島県,2016,フランス,2373,0,535,489,1349
鹿児島県,2016,ドイツ,4322,359,1980,778,1205
鹿児島県,2016,スペイン,623,0,0,359,264
鹿児島県,2016,イタリア,481,0,0,0,481
鹿児島県,2016,ロシア,104,0,104,0,0
鹿児島県,2016,カナダ,3822,797,0,2541,484
鹿児島県,2016,米国,8606,2470,1895,2041,2200
鹿児島県,2016,オーストラリア,2898,700,1066,474,658
鹿児島県,2017,韓国,50377,18493,9705,7782,14397
鹿児島県,2017,中国,44039,6427,9470,18846,9296
鹿児島県,2017,台湾,49136,12476,12753,8675,15232
鹿児島県,2017,香港,76117,16292,11313,22357,26155
鹿児島県,2017,ベトナム,0,0,0,0,0
鹿児島県,2017,タイ,0,0,0,0,0
鹿児島県,2017,シンガポール,5978,0,3494,666,1818
鹿児島県,2017,マレーシア,553,0,0,553,0
鹿児島県,2017,フィリピン,0,0,0,0,0
鹿児島県,2017,インドネシア,1750,0,0,383,1367
鹿児島県,2017,インド,455,0,455,0,0
鹿児島県,2017,英国,4500,448,0,969,3083
鹿児島県,2017,フランス,4780,1119,1074,1612,975
鹿児島県,2017,ドイツ,3689,747,1688,422,832
鹿児島県,2017,スペイン,1129,0,0,845,284
鹿児島県,2017,イタリア,1183,221,376,417,169
鹿児島県,2017,ロシア,349,0,0,0,349
鹿児島県,2017,カナダ,3993,445,1540,451,1557
鹿児島県,2017,米国,6756,392,2674,1278,2412
鹿児島県,2017,オーストラリア,2468,0,1238,503,727
鹿児島県,2018,韓国,100182,38377,18847,17159,25799
鹿児島県,2018,中国,35594,8552,7006,10032,10004
鹿児島県,2018,台湾,61784,16649,17394,13034,14707
鹿児島県,2018,香港,83083,17179,23597,20155,22152
鹿児島県,2018,ベトナム,262,0,0,0,262
鹿児島県,2018,タイ,3082,741,940,735,666
鹿児島県,2018,シンガポール,4595,307,1619,782,1887
鹿児島県,2018,マレーシア,432,0,0,0,432
鹿児島県,2018,フィリピン,1458,391,458,295,314
鹿児島県,2018,インドネシア,938,160,624,154,0
鹿児島県,2018,インド,237,0,237,0,0
鹿児島県,2018,英国,3394,1872,447,353,722
鹿児島県,2018,フランス,5015,2602,845,1008,560
鹿児島県,2018,ドイツ,3438,810,1209,520,899
鹿児島県,2018,スペイン,431,0,0,0,431
鹿児島県,2018,イタリア,1028,590,438,0,0
鹿児島県,2018,ロシア,1677,1273,0,404,0
鹿児島県,2018,カナダ,5146,901,2420,667,1158
鹿児島県,2018,米国,12506,541,5950,1950,4065
鹿児島県,2018,オーストラリア,9031,909,1928,2017,4177
鹿児島県,2019,韓国,72943,36553,19822,9010,7558
鹿児島県,2019,中国,40427,7404,10847,13567,8609
鹿児島県,2019,台湾,51390,14464,14292,12764,9870
鹿児島県,2019,香港,91397,19513,22697,21809,27378
鹿児島県,2019,ベトナム,743,243,289,0,211
鹿児島県,2019,タイ,1810,170,201,0,1439
鹿児島県,2019,シンガポール,4883,288,1301,293,3001
鹿児島県,2019,マレーシア,2192,996,158,0,1038
鹿児島県,2019,フィリピン,1240,0,634,606,0
鹿児島県,2019,インドネシア,356,0,356,0,0
鹿児島県,2019,インド,0,0,0,0,0
鹿児島県,2019,英国,5659,1616,2081,1220,742
鹿児島県,2019,フランス,4149,593,1205,1242,1109
鹿児島県,2019,ドイツ,2342,0,955,590,797
鹿児島県,2019,スペイン,1213,0,1213,0,0
鹿児島県,2019,イタリア,137,0,0,137,0
鹿児島県,2019,ロシア,531,0,0,531,0
鹿児島県,2019,カナダ,6104,725,2920,503,1956
